id,gid,x,y,v_x,v_y,radius,time
38,1,8.947003,4.421674,0.088491,-0.105185,0.200000,0.800000
39,1,6.775142,8.261227,-0.038619,-1.231643,0.200000,0.800000
0,0,9.405797,0.590829,0.164736,1.053851,0.200000,0.900000
1,0,11.563389,0.427567,-1.395206,-1.308814,0.200000,0.900000
2,0,6.648318,0.030065,-1.055057,-0.783287,0.200000,0.900000
3,0,6.233202,-1.287551,-1.213092,0.077724,0.200000,0.900000
4,0,8.283769,0.788861,-0.885045,-0.829026,0.200000,0.900000
5,0,4.917572,-0.448979,-0.797345,-1.535779,0.200000,0.900000
6,0,12.645914,-0.997551,-1.904013,-0.423165,0.200000,0.900000
7,0,9.995511,-0.325605,-1.739631,0.243465,0.200000,0.900000
8,0,12.232875,-0.377319,-1.108251,0.063725,0.200000,0.900000
9,0,7.274120,-0.164593,-0.805429,0.244773,0.200000,0.900000
10,0,6.056184,0.738125,-1.095667,0.568680,0.200000,0.900000
11,0,14.139024,-0.587930,-1.304950,0.201040,0.200000,0.900000
12,0,12.368741,0.683294,-1.951142,-0.233602,0.200000,0.900000
13,0,7.795073,0.210807,-1.146421,0.268949,0.200000,0.900000
14,0,6.298717,-0.537461,-0.658122,-0.451543,0.200000,0.900000
15,0,12.793046,1.403513,-1.757816,0.192144,0.200000,0.900000
16,0,5.372127,-0.149380,-0.343602,-0.877568,0.200000,0.900000
17,0,6.502600,1.122348,-0.731254,0.363212,0.200000,0.900000
18,0,8.510198,-0.433442,-1.248133,0.216052,0.200000,0.900000
19,0,6.713084,-1.910668,-0.134330,-1.128385,0.200000,0.900000
20,1,7.135344,7.042376,-0.197493,-1.036996,0.200000,0.900000
21,1,8.227015,-5.095562,0.192993,-1.900079,0.200000,0.900000
22,1,7.226043,1.805599,-0.036670,-1.659077,0.200000,0.900000
23,1,9.016847,-4.087847,-0.478752,-1.064465,0.200000,0.900000
24,1,5.290389,4.538026,-0.259765,-0.855255,0.200000,0.900000
25,1,8.271110,-2.826075,-0.713322,-1.353796,0.200000,0.900000
26,1,7.121388,5.676106,0.117228,-1.292334,0.200000,0.900000
27,1,4.716878,0.536863,-0.559521,-0.347290,0.200000,0.900000
28,1,4.288353,2.214828,0.587161,-0.448276,0.200000,0.900000
29,1,4.248508,-0.426648,-0.823563,-0.912320,0.200000,0.900000
30,1,7.795241,2.793856,-0.119069,-0.800203,0.200000,0.900000
31,1,6.875022,-5.713723,-1.192496,-1.291615,0.200000,0.900000
32,1,5.024826,1.601513,-1.153421,-1.392222,0.200000,0.900000
33,1,7.664058,4.340098,-0.172498,-1.296751,0.200000,0.900000
34,1,4.659599,5.738284,-0.066829,-0.798764,0.200000,0.900000
35,1,9.172426,2.851496,-0.874475,-1.502502,0.200000,0.900000
36,1,6.100664,3.794971,-0.035731,-0.223867,0.200000,0.900000
37,1,8.371468,3.385012,-0.515883,-0.369430,0.200000,0.900000
38,1,8.986107,4.363578,0.391041,-0.580957,0.200000,0.900000
39,1,6.801160,8.128712,0.260177,-1.325151,0.200000,0.900000
0,0,9.387103,0.702323,-0.186937,1.114943,0.200000,1.000000
1,0,11.452208,0.329955,-1.111811,-0.976122,0.200000,1.000000
2,0,6.590825,-0.076442,-0.574928,-1.065068,0.200000,1.000000
3,0,6.164202,-1.420971,-0.690009,-1.334203,0.200000,1.000000
4,0,8.177621,0.855121,-1.061474,0.662601,0.200000,1.000000
5,0,4.830660,-0.578901,-0.869123,-1.299220,0.200000,1.000000
6,0,12.526657,-1.025913,-1.192571,-0.283619,0.200000,1.000000
7,0,9.930086,-0.376202,-0.654254,-0.505978,0.200000,1.000000
8,0,12.089066,-0.366167,-1.438088,0.111527,0.200000,1.000000
9,0,7.197706,-0.173634,-0.764132,-0.090409,0.200000,1.000000
10,0,5.904785,0.730830,-1.513988,-0.072950,0.200000,1.000000
11,0,13.963484,-0.615883,-1.755405,-0.279537,0.200000,1.000000
12,0,12.382716,0.695024,0.139752,0.117303,0.200000,1.000000
13,0,7.720778,0.221907,-0.742951,0.110995,0.200000,1.000000
14,0,6.309756,-0.603292,0.110384,-0.658310,0.200000,1.000000
15,0,12.651073,1.449506,-1.419731,0.459928,0.200000,1.000000
16,0,5.187786,-0.185829,-1.843410,-0.364494,0.200000,1.000000
17,0,6.437764,1.071753,-0.648368,-0.505952,0.200000,1.000000
18,0,8.402581,-0.499962,-1.076167,-0.665193,0.200000,1.000000
19,0,6.694874,-1.907437,-0.182101,0.032308,0.200000,1.000000
20,1,7.112122,6.924411,-0.232220,-1.179651,0.200000,1.000000
21,1,8.301566,-5.210466,0.745503,-1.149040,0.200000,1.000000
22,1,7.219761,1.693814,-0.062820,-1.117847,0.200000,1.000000
23,1,8.945859,-4.201529,-0.709881,-1.136820,0.200000,1.000000
24,1,5.243827,4.470082,-0.465614,-0.679436,0.200000,1.000000
