id,gid,x,y,v_x,v_y,radius,time
5,5,0.752417,0.297957,1.045915,1.079941,0.500000,9.700000
6,6,0.238479,5.599702,-0.173701,1.230569,0.500000,9.700000
7,7,-1.514800,1.198009,-0.625149,0.673908,0.500000,9.700000
0,0,-5.818323,0.313286,-1.255700,-0.043358,0.500000,9.800000
1,1,0.223262,-1.903429,-0.573336,-0.131564,0.500000,9.800000
2,2,-1.151311,-1.991502,0.208102,-1.238975,0.500000,9.800000
3,3,3.416726,-4.345865,1.279538,-0.708407,0.500000,9.800000
4,4,3.134345,0.354666,1.259765,-0.013900,0.500000,9.800000
5,5,0.861048,0.375254,1.086313,0.772971,0.500000,9.800000
6,6,0.204333,5.749342,-0.341454,1.496396,0.500000,9.800000
7,7,-1.596961,1.256304,-0.821613,0.582945,0.500000,9.800000
0,0,-5.920995,0.314452,-1.026721,0.011661,0.500000,9.900000
1,1,0.171312,-1.902214,-0.519503,0.012141,0.500000,9.900000
2,2,-1.132366,-2.145335,0.189455,-1.538333,0.500000,9.900000
3,3,3.534421,-4.416479,1.176945,-0.706143,0.500000,9.900000
4,4,3.261779,0.363349,1.274340,0.086827,0.500000,9.900000
5,5,0.964099,0.456933,1.030508,0.816783,0.500000,9.900000
6,6,0.187151,5.902425,-0.171819,1.530834,0.500000,9.900000
7,7,-1.689137,1.316164,-0.921764,0.598606,0.500000,9.900000
0,0,-6.035157,0.310111,-1.141617,-0.043407,0.500000,10.000000
1,1,0.085973,-1.947597,-0.853382,-0.453829,0.500000,10.000000
2,2,-1.124653,-2.310597,0.077122,-1.652623,0.500000,10.000000
3,3,3.656395,-4.490042,1.219746,-0.735630,0.500000,10.000000
4,4,3.376460,0.352805,1.146816,-0.105442,0.500000,10.000000
5,5,1.069115,0.558100,1.050166,1.011673,0.500000,10.000000
6,6,0.161083,6.082708,-0.260680,1.802830,0.500000,10.000000
7,7,-1.757801,1.426565,-0.686634,1.104006,0.500000,10.000000
0,0,-6.147397,0.301950,-1.122403,-0.081615,0.500000,10.100000
1,1,0.021182,-1.991652,-0.647915,-0.440543,0.500000,10.100000
2,2,-1.091567,-2.456805,0.330864,-1.462077,0.500000,10.100000
3,3,3.773659,-4.562546,1.172638,-0.725042,0.500000,10.100000
4,4,3.482351,0.332544,1.058910,-0.202609,0.500000,10.100000
5,5,1.149837,0.670899,0.807218,1.127991,0.500000,10.100000
6,6,0.148345,6.225370,-0.127384,1.426624,0.500000,10.100000
7,7,-1.824190,1.526245,-0.663891,0.996801,0.500000,10.100000
0,0,-6.281534,0.273533,-1.341373,-0.284162,0.500000,10.200000
1,1,-0.079390,-2.044259,-1.005715,-0.526074,0.500000,10.200000
2,2,-1.033517,-2.607422,0.580498,-1.506172,0.500000,10.200000
3,3,3.879453,-4.645146,1.057936,-0.825993,0.500000,10.200000
4,4,3.583765,0.324788,1.014136,-0.077557,0.500000,10.200000
5,5,1.238556,0.754750,0.887194,0.838507,0.500000,10.200000
6,6,0.135617,6.354960,-0.127281,1.295893,0.500000,10.200000
7,7,-1.905829,1.621968,-0.816388,0.957232,0.500000,10.200000
0,0,-6.431324,0.260825,-1.497891,-0.127087,0.500000,10.300000
1,1,-0.162391,-2.098610,-0.830015,-0.543514,0.500000,10.300000
2,2,-0.994049,-2.787679,0.394681,-1.802566,0.500000,10.300000
3,3,3.984962,-4.713930,1.055096,-0.687844,0.500000,10.300000
4,4,3.721246,0.297506,1.374816,-0.272819,0.500000,10.300000
5,5,1.317998,0.869046,0.794419,1.142969,0.500000,10.300000
6,6,0.109279,6.492961,-0.263379,1.380009,0.500000,10.300000
7,7,-1.971657,1.698035,-0.658283,0.760671,0.500000,10.300000
0,0,-6.590819,0.244278,-1.594952,-0.165472,0.500000,10.400000
1,1,-0.257208,-2.163682,-0.948169,-0.650718,0.500000,10.400000
2,2,-0.959549,-2.961656,0.345005,-1.739765,0.500000,10.400000
3,3,4.100535,-4.792723,1.155726,-0.787936,0.500000,10.400000
4,4,3.854226,0.265602,1.329801,-0.319043,0.500000,10.400000
5,5,1.412540,0.967179,0.945418,0.981324,0.500000,10.400000
6,6,0.086556,6.629543,-0.227234,1.365826,0.500000,10.400000
7,7,-2.047766,1.777006,-0.761088,0.789705,0.500000,10.400000
0,0,-6.720795,0.230076,-1.299761,-0.142020,0.500000,10.500000
1,1,-0.334304,-2.238426,-0.770962,-0.747433,0.500000,10.500000
2,2,-0.939547,-3.094536,0.200013,-1.328802,0.500000,10.500000
3,3,4.203786,-4.880018,1.032513,-0.872941,0.500000,10.500000
4,4,3.992105,0.239716,1.378790,-0.258857,0.500000,10.500000
5,5,1.490664,1.090436,0.781239,1.232567,0.500000,10.500000
6,6,0.089852,6.769927,0.032962,1.403833,0.500000,10.500000
7,7,-2.146943,1.867959,-0.991775,0.909533,0.500000,10.500000
0,0,-6.856584,0.201400,-1.357886,-0.286757,0.500000,10.600000
1,1,-0.433986,-2.313996,-0.996821,-0.755703,0.500000,10.600000
2,2,-0.921844,-3.239582,0.177029,-1.450459,0.500000,10.600000
3,3,4.322834,-4.965879,1.190478,-0.858616,0.500000,10.600000
4,4,4.120048,0.237197,1.279424,-0.025192,0.500000,10.600000
5,5,1.560338,1.196985,0.696740,1.065490,0.500000,10.600000
6,6,0.085710,6.892875,-0.041421,1.229489,0.500000,10.600000
7,7,-2.212906,1.961118,-0.659627,0.931586,0.500000,10.600000
0,0,-7.000429,0.189641,-1.438457,-0.117591,0.500000,10.700000
1,1,-0.552088,-2.376518,-1.181017,-0.625226,0.500000,10.700000
2,2,-0.896447,-3.385390,0.253974,-1.458088,0.500000,10.700000
3,3,4.466853,-5.042768,1.440190,-0.768887,0.500000,10.700000
4,4,4.234893,0.231238,1.148447,-0.059587,0.500000,10.700000
5,5,1.624716,1.315827,0.643779,1.188421,0.500000,10.700000
7,7,-2.275122,2.056915,-0.622155,0.957973,0.500000,10.700000
1,1,-0.652199,-2.440646,-1.001108,-0.641272,0.500000,10.800000
2,2,-0.854163,-3.519618,0.422838,-1.342280,0.500000,10.800000
3,3,4.589339,-5.105716,1.224863,-0.629482,0.500000,10.800000
4,4,4.330166,0.232977,0.952738,0.017383,0.500000,10.800000
5,5,1.726659,1.446192,1.019428,1.303652,0.500000,10.800000
7,7,-2.360698,2.129407,-0.855761,0.724920,0.500000,10.800000
1,1,-0.743376,-2.484718,-0.911770,-0.440720,0.500000,10.900000
2,2,-0.829283,-3.667414,0.248796,-1.477956,0.500000,10.900000
3,3,4.679617,-5.192810,0.902778,-0.870935,0.500000,10.900000
4,4,4.452798,0.238469,1.226313,0.054921,0.500000,10.900000
5,5,1.832852,1.558644,1.061928,1.124523,0.500000,10.900000
7,7,-2.426352,2.232681,-0.656548,1.032735,0.500000,10.900000
1,1,-0.813851,-2.517581,-0.704751,-0.328631,0.500000,11.000000
2,2,-0.804849,-3.813640,0.244340,-1.462262,0.500000,11.000000
4,4,4.597924,0.243323,1.451263,0.048546,0.500000,11.000000
5,5,1.955304,1.663715,1.224521,1.050707,0.500000,11.000000
7,7,-2.489265,2.335424,-0.629125,1.027439,0.500000,11.000000
1,1,-0.892269,-2.550857,-0.784185,-0.332761,0.500000,11.100000
2,2,-0.804108,-3.950826,0.007419,-1.371855,0.500000,11.100000
4,4,4.711266,0.232631,1.133417,-0.106922,0.500000,11.100000
5,5,2.083514,1.786959,1.282098,1.232440,0.500000,11.100000
7,7,-2.559459,2.434507,-0.701937,0.990825,0.500000,11.100000
1,1,-0.990419,-2.607040,-0.981500,-0.561828,0.500000,11.200000
2,2,-0.795866,-4.079049,0.082417,-1.282236,0.500000,11.200000
4,4,4.821650,0.217034,1.103844,-0.155970,0.500000,11.200000
5,5,2.206703,1.876449,1.231890,0.894905,0.500000,11.200000
7,7,-2.640458,2.527283,-0.809992,0.927765,0.500000,11.200000
1,1,-1.069638,-2.674941,-0.792182,-0.679010,0.500000,11.300000
2,2,-0.763943,-4.211297,0.319229,-1.322473,0.500000,11.300000
4,4,4.904391,0.198533,0.827409,-0.185016,0.500000,11.300000
5,5,2.314838,1.971668,1.081358,0.952185,0.500000,11.300000
7,7,-2.712336,2.619536,-0.718785,0.922525,0.500000,11.300000
1,1,-1.151228,-2.745826,-0.815900,-0.708850,0.500000,11.400000
2,2,-0.739340,-4.327373,0.246031,-1.160768,0.500000,11.400000
4,4,5.003864,0.192759,0.994734,-0.057736,0.500000,11.400000
5,5,2.399929,2.081143,0.850909,1.094750,0.500000,11.400000
7,7,-2.792613,2.713703,-0.802765,0.941666,0.500000,11.400000
1,1,-1.246983,-2.807054,-0.957558,-0.612282,0.500000,11.500000
2,2,-0.717177,-4.445312,0.221632,-1.179383,0.500000,11.500000
4,4,5.107075,0.207750,1.032108,0.149914,0.500000,11.500000
5,5,2.500251,2.200423,1.003213,1.192800,0.500000,11.500000
7,7,-2.873818,2.815998,-0.812054,1.022959,0.500000,11.500000
1,1,-1.323925,-2.871379,-0.769415,-0.643248,0.500000,11.600000
2,2,-0.685678,-4.583694,0.314985,-1.383825,0.500000,11.600000
4,4,5.237865,0.237142,1.307898,0.293920,0.500000,11.600000
5,5,2.575513,2.295776,0.752621,0.953537,0.500000,11.600000
7,7,-2.933321,2.906741,-0.595023,0.907424,0.500000,11.600000
1,1,-1.395757,-2.933542,-0.718321,-0.621629,0.500000,11.700000
2,2,-0.668879,-4.721148,0.167988,-1.374535,0.500000,11.700000
4,4,5.363414,0.260039,1.255489,0.228965,0.500000,11.700000
5,5,2.671597,2.403785,0.960847,1.080087,0.500000,11.700000
7,7,-2.990621,2.979282,-0.573001,0.725414,0.500000,11.700000
1,1,-1.457205,-3.002740,-0.614475,-0.691988,0.500000,11.800000
2,2,-0.624745,-4.855976,0.441345,-1.348284,0.500000,11.800000
4,4,5.480224,0.263984,1.168097,0.039446,0.500000,11.800000
5,5,2.767392,2.522453,0.957942,1.186676,0.500000,11.800000
7,7,-3.069368,3.044678,-0.787473,0.653956,0.500000,11.800000
1,1,-1.527887,-3.070127,-0.706826,-0.673867,0.500000,11.900000
2,2,-0.601156,-5.017316,0.235893,-1.613399,0.500000,11.900000
4,4,5.605653,0.273424,1.254295,0.094401,0.500000,11.900000
5,5,2.858986,2.642350,0.915943,1.198968,0.500000,11.900000
7,7,-3.131871,3.125139,-0.625030,0.804611,0.500000,11.900000
1,1,-1.605858,-3.145283,-0.779705,-0.751564,0.500000,12.000000
2,2,-0.565613,-5.172073,0.355424,-1.547573,0.500000,12.000000
4,4,5.729512,0.237558,1.238586,-0.358657,0.500000,12.000000
5,5,2.957042,2.738438,0.980561,0.960886,0.500000,12.000000
7,7,-3.197031,3.198663,-0.651603,0.735246,0.500000,12.000000
1,1,-1.696121,-3.215893,-0.902631,-0.706095,0.500000,12.100000
2,2,-0.542054,-5.307030,0.235597,-1.349563,0.500000,12.100000
4,4,5.849707,0.202970,1.201951,-0.345884,0.500000,12.100000
5,5,3.065699,2.819379,1.086570,0.809405,0.500000,12.100000
7,7,-3.284821,3.260962,-0.877899,0.622989,0.500000,12.100000
1,1,-1.796610,-3.271773,-1.004894,-0.558797,0.500000,12.200000
2,2,-0.513324,-5.453628,0.287298,-1.465980,0.500000,12.200000
4,4,5.953273,0.183092,1.035659,-0.198779,0.500000,12.200000
5,5,3.153380,2.936931,0.876808,1.175527,0.500000,12.200000
7,7,-3.371396,3.342435,-0.865747,0.814721,0.500000,12.200000
1,1,-1.898398,-3.338020,-1.017882,-0.662471,0.500000,12.300000
2,2,-0.480172,-5.606668,0.331518,-1.530399,0.500000,12.300000
4,4,6.065127,0.155468,1.118547,-0.276236,0.500000,12.300000
5,5,3.236465,3.063362,0.830855,1.264311,0.500000,12.300000
7,7,-3.459878,3.430523,-0.884817,0.880883,0.500000,12.300000
1,1,-2.008579,-3.427329,-1.101807,-0.893090,0.500000,12.400000
2,2,-0.457207,-5.726917,0.229655,-1.202494,0.500000,12.400000
4,4,6.168218,0.143456,1.030905,-0.120123,0.500000,12.400000
5,5,3.324890,3.166636,0.884249,1.032738,0.500000,12.400000
7,7,-3.551238,3.505322,-0.913608,0.747988,0.500000,12.400000
1,1,-2.095748,-3.528448,-0.871691,-1.011190,0.500000,12.500000
2,2,-0.433889,-5.874125,0.233180,-1.472084,0.500000,12.500000
4,4,6.274859,0.139552,1.066414,-0.039037,0.500000,12.500000
5,5,3.408645,3.271864,0.837550,1.052275,0.500000,12.500000
7,7,-3.637285,3.603079,-0.860467,0.977574,0.500000,12.500000
1,1,-2.177566,-3.632380,-0.818181,-1.039323,0.500000,12.600000
2,2,-0.399276,-6.010801,0.346123,-1.366761,0.500000,12.600000
4,4,6.407699,0.131086,1.328397,-0.084658,0.500000,12.600000
5,5,3.492292,3.370092,0.836469,0.982281,0.500000,12.600000
7,7,-3.738329,3.709868,-1.010438,1.067890,0.500000,12.600000
1,1,-2.259149,-3.737567,-0.815822,-1.051864,0.500000,12.700000
2,2,-0.359395,-6.139612,0.398813,-1.288108,0.500000,12.700000
4,4,6.523576,0.143607,1.158773,0.125211,0.500000,12.700000
5,5,3.616744,3.469756,1.244516,0.996643,0.500000,12.700000
7,7,-3.816526,3.780547,-0.781967,0.706785,0.500000,12.700000
1,1,-2.349028,-3.840685,-0.898792,-1.031180,0.500000,12.800000
2,2,-0.335853,-6.279384,0.235420,-1.397715,0.500000,12.800000
4,4,6.664129,0.135435,1.405529,-0.081726,0.500000,12.800000
5,5,3.748088,3.564202,1.313448,0.944456,0.500000,12.800000
7,7,-3.914679,3.854709,-0.981532,0.741630,0.500000,12.800000
1,1,-2.437217,-3.916566,-0.881888,-0.758814,0.500000,12.900000
2,2,-0.300266,-6.406292,0.355866,-1.269080,0.500000,12.900000
4,4,6.776089,0.158359,1.119598,0.229241,0.500000,12.900000
5,5,3.877880,3.649515,1.297915,0.853129,0.500000,12.900000
7,7,-3.995278,3.932390,-0.805994,0.776804,0.500000,12.900000
1,1,-2.527712,-3.987662,-0.904951,-0.710956,0.500000,13.000000
2,2,-0.243431,-6.550080,0.568357,-1.437880,0.500000,13.000000
4,4,6.894420,0.153244,1.183311,-0.051147,0.500000,13.000000
5,5,3.982049,3.754867,1.041689,1.053527,0.500000,13.000000
7,7,-4.095511,3.999351,-1.002327,0.669607,0.500000,13.000000
1,1,-2.629138,-4.066293,-1.014266,-0.786309,0.500000,13.100000
2,2,-0.181901,-6.695849,0.615295,-1.457692,0.500000,13.100000
4,4,7.004637,0.156526,1.102170,0.032820,0.500000,13.100000
5,5,4.102049,3.854288,1.200003,0.994205,0.500000,13.100000
7,7,-4.189698,4.076719,-0.941869,0.773685,0.500000,13.100000
1,1,-2.722118,-4.138886,-0.929795,-0.725935,0.500000,13.200000
2,2,-0.140812,-6.829502,0.410894,-1.336533,0.500000,13.200000
5,5,4.203073,3.949446,1.010242,0.951584,0.500000,13.200000
7,7,-4.281973,4.148743,-0.922748,0.720240,0.500000,13.200000
1,1,-2.800440,-4.216203,-0.783223,-0.773168,0.500000,13.300000
2,2,-0.102724,-6.932996,0.380877,-1.034939,0.500000,13.300000
5,5,4.288784,4.047968,0.857104,0.985220,0.500000,13.300000
7,7,-4.357628,4.236513,-0.756557,0.877697,0.500000,13.300000
1,1,-2.901309,-4.269355,-1.008692,-0.531524,0.500000,13.400000
5,5,4.389471,4.142755,1.006868,0.947866,0.500000,13.400000
7,7,-4.449231,4.329874,-0.916028,0.933613,0.500000,13.400000
1,1,-3.007705,-4.315534,-1.063959,-0.461787,0.500000,13.500000
5,5,4.469659,4.234972,0.801883,0.922169,0.500000,13.500000
7,7,-4.518939,4.426491,-0.697079,0.966167,0.500000,13.500000
1,1,-3.126172,-4.351584,-1.184666,-0.360502,0.500000,13.600000
5,5,4.541480,4.329451,0.718209,0.944798,0.500000,13.600000
7,7,-4.597134,4.497385,-0.781944,0.708941,0.500000,13.600000
1,1,-3.224352,-4.395873,-0.981802,-0.442894,0.500000,13.700000
5,5,4.627896,4.440058,0.864163,1.106062,0.500000,13.700000
7,7,-4.673610,4.567437,-0.764763,0.700521,0.500000,13.700000
1,1,-3.297961,-4.466506,-0.736089,-0.706330,0.500000,13.800000
5,5,4.699023,4.562330,0.711272,1.222721,0.500000,13.800000
7,7,-4.738857,4.624227,-0.652473,0.567906,0.500000,13.800000
1,1,-3.365243,-4.535170,-0.672824,-0.686633,0.500000,13.900000
5,5,4.777388,4.682460,0.783643,1.201300,0.500000,13.900000
7,7,-4.835087,4.676078,-0.962299,0.518508,0.500000,13.900000
1,1,-3.455366,-4.617831,-0.901229,-0.826617,0.500000,14.000000
5,5,4.866567,4.768773,0.891796,0.863129,0.500000,14.000000
7,7,-4.908283,4.742558,-0.731960,0.664799,0.500000,14.000000
1,1,-3.554996,-4.676289,-0.996299,-0.584579,0.500000,14.100000
5,5,4.931173,4.870773,0.646059,1.020001,0.500000,14.100000
7,7,-4.984220,4.822437,-0.759370,0.798792,0.500000,14.100000
1,1,-3.665389,-4.728838,-1.103932,-0.525489,0.500000,14.200000
1,1,-3.796345,-4.782020,-1.309559,-0.531821,0.500000,14.300000
1,1,-3.903514,-4.831057,-1.071687,-0.490367,0.500000,14.400000
1,1,-4.009631,-4.880454,-1.061177,-0.493969,0.500000,14.500000
1,1,-4.098280,-4.933965,-0.886488,-0.535115,0.500000,14.600000
1,1,-4.193310,-4.993241,-0.950300,-0.592756,0.500000,14.700000
1,1,-4.300155,-5.055646,-1.068447,-0.624053,0.500000,14.800000
1,1,-4.399139,-5.105680,-0.989839,-0.500333,0.500000,14.900000
1,1,-4.488075,-5.172500,-0.889364,-0.668209,0.500000,15.000000
1,1,-4.603379,-5.211210,-1.153037,-0.387092,0.500000,15.100000
